system:index,B11,B12,B2,B3,B4,B8,LST,MNDWI,MNDWI2,NBR,NBR2,NDMI,NDWI,TPI,dryness,elevation,elevation_class,greeness,latitude,longitude,slope,wetness,.geo
294,0.34205,0.32900000000000007,0.13485000000000003,0.15725,0.1837,0.23625000000000002,51.08163134000006,-0.37011817,-0.35321337,-0.16408668,0.019447135,-0.18295002,-0.20076239,0.28409090909090917,0.8725988806842779,3,3,0.12737821569140373,-7.283091165999021,112.80046208007579,0.4675069,2.2903624318468438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.283091165999021]}"
295,0.2942,0.1945,0.07705000000000001,0.10765,0.13805,0.24870000000000003,50.36726515999999,-0.46422794,-0.28744,0.12229242,0.20401064,-0.083809175,-0.3958187,0.28181818181818175,0.8738724506098305,2,3,0.12601907551954772,-7.277162285123833,112.79938410173484,0.92740995,1.0847387062174713E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.277162285123833]}"
296,0.26070000000000004,0.17570000000000002,0.0639,0.0935,0.12245,0.23310000000000003,49.550358380000034,-0.47204968,-0.30534917,0.14041096,0.19477543,-0.055893075,-0.42743418,-0.5090909090909093,0.8319999805316327,2,3,0.16716397695333157,-7.278779252635247,112.79938410173484,1.4673668,8.360425150359047E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.278779252635247]}"
297,0.26180000000000003,0.17015000000000002,0.05975,0.09345,0.10170000000000001,0.27875,48.8701724,-0.47389162,-0.29097116,0.2419247,0.21217734,0.031356953,-0.49785063,1.2222222222222223,0.8777017330415665,3,3,0.1222856192019542,-7.27662329595336,112.79992309090532,0.0,1.2647756479394664E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.27662329595336]}"
298,0.27465,0.2525,0.1066,0.12840000000000001,0.1452,0.22010000000000002,50.49031388000003,-0.3628582,-0.3258073,-0.06855692,0.042018402,-0.11025771,-0.26312768,-0.6818181818181817,0.8688295304066321,2,3,0.13116076867810902,-7.283630155169493,112.80046208007579,0.92740995,9.700915258855434E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.283630155169493]}"
299,0.1925,0.155,0.056600000000000004,0.0727,0.06380000000000001,0.2384,49.39654747999998,-0.45173454,-0.36144048,0.21199797,0.107913665,0.106521234,-0.53262615,0.30681818181818166,0.8407725449440544,3,3,0.15921928133577193,-7.275545317612417,112.79399421003014,1.0385416,8.173720173758459E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.275545317612417]}"
300,0.32675,0.3189,0.12845,0.14965,0.16935,0.2143,51.238860260000024,-0.37174642,-0.36122078,-0.19617404,0.0121582905,-0.20783661,-0.17763428,-0.7777777777777777,0.8523380066774882,2,3,0.14749034519886278,-7.282552176828549,112.79992309090532,1.0385447,1.7164812364892762E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.282552176828549]}"
301,0.19790000000000002,0.1366,0.049550000000000004,0.07315,0.07515,0.27075,45.07617019999998,-0.4602472,-0.302503,0.32932368,0.1832586,0.1554465,-0.5745856,-1.0568181818181817,0.5014040157597918,2,3,0.49833988007737445,-7.279857230976191,112.79022128583684,0.46750343,2.5610416283378346E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.279857230976191]}"
302,0.30915000000000004,0.2455,0.08175,0.11510000000000001,0.14195000000000002,0.31955,46.05714194000001,-0.4573954,-0.36161953,0.13105035,0.11475705,0.016542071,-0.47037846,-0.8925619834710745,0.5637530928027115,2,3,0.4221039191806342,-7.280396220146662,112.79399421003014,2.6321688,0.01414298801665426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.280396220146662]}"
303,0.28805000000000003,0.27445,0.10865,0.1295,0.1589,0.2072,50.10407762,-0.379715,-0.35883152,-0.13962421,0.024177779,-0.16325088,-0.23076923,0.9454545454545453,0.8939856795005778,3,3,0.10601432049942223,-7.286864090192323,112.79938410173484,1.316789,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.286864090192323]}"
304,0.20140000000000002,0.14565,0.048,0.07525000000000001,0.07485,0.24875,46.146010460000014,-0.45599133,-0.31869623,0.26140973,0.16063967,0.10518716,-0.53549385,-0.43801652892561993,0.7247210515153385,3,3,0.27317336088426536,-7.283091165999021,112.79776713422343,3.269069,0.002105587600396059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.283091165999021]}"
305,0.32245,0.3154,0.13185000000000002,0.14895,0.16855,0.21065,50.746665380000024,-0.3680526,-0.35845807,-0.19912556,0.011052756,-0.20971675,-0.17157954,-0.6868686868686869,0.8353263666201082,2,3,0.16458618317794863,-7.283091165999021,112.79992309090532,0.0,8.745020194324312E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.283091165999021]}"
306,0.33230000000000004,0.3258,0.11055000000000001,0.14165,0.18095,0.24430000000000002,50.45613367999999,-0.40225762,-0.39394587,-0.14295737,0.009876918,-0.1526188,-0.2659671,-0.06818181818181834,0.9061206488975573,2,3,0.09387933532859691,-7.28578611185138,112.80046208007579,0.46750978,1.5773845949358428E-8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.28578611185138]}"
307,0.23355,0.14295000000000002,0.043800000000000006,0.07915,0.0812,0.32435,44.89159712000003,-0.49376398,-0.287258,0.38818747,0.24063745,0.16275318,-0.60768276,0.43434343434343425,0.39309877586836206,3,3,0.6031721131501069,-7.282552176828549,112.7907602750073,0.6584782,0.0037291109815309744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.282552176828549]}"
308,0.2615,0.20035000000000003,0.062150000000000004,0.08785000000000001,0.08785000000000001,0.2884,49.31109698,-0.497066,-0.39035392,0.18015346,0.1324023,0.048917986,-0.53302324,0.19318181818181834,0.9207088149268109,3,3,0.07929118507318916,-7.289559036044682,112.79561117754155,2.324271,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.289559036044682]}"
309,0.29385000000000006,0.24205000000000002,0.12025,0.15065,0.1821,0.27745,48.914606660000004,-0.32215974,-0.23274764,0.068142444,0.096659824,-0.02870646,-0.29619247,-0.3471074380165291,0.7654722254219467,2,3,0.23402269603075465,-7.277162285123833,112.79399421003014,1.0435933,5.050785472984569E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.277162285123833]}"
310,0.24760000000000001,0.21255000000000002,0.10405,0.12840000000000001,0.13115,0.22605,49.35211321999998,-0.31702128,-0.24681038,0.030779753,0.07617082,-0.04549773,-0.27549726,-0.5353535353535355,0.873676581889125,2,3,0.12632341811087505,-7.28902004687421,112.79507218837108,2.086538,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.28902004687421]}"
311,0.29425,0.28125,0.1101,0.1358,0.1624,0.2369,50.107495640000025,-0.36844552,-0.34875914,-0.08559298,0.022589052,-0.10797326,-0.27126375,1.3492063492063493,0.8527282758427139,3,3,0.14727166392987426,-7.275006328441945,112.79992309090532,0.93493533,6.022741180664126E-8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.275006328441945]}"
312,0.3137,0.29695000000000005,0.1232,0.14655,0.1776,0.2168,50.16560198000002,-0.3631722,-0.33912063,-0.15600973,0.027429787,-0.18265787,-0.19333975,0.9818181818181819,0.8561843390055363,3,3,0.14381566099446366,-7.286325101021851,112.79938410173484,1.4022821,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.286325101021851]}"
313,0.19230000000000003,0.1558,0.0495,0.07919999999999999,0.09025,0.2499,49.417055600000026,-0.4165746,-0.32595745,0.23194478,0.10485493,0.1302578,-0.5186873,0.8512396694214877,0.7599105245050679,3,3,0.2380961976776952,-7.277701274294304,112.7945331992006,1.476889,0.001993277817236627,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.277701274294304]}"
314,0.31800000000000006,0.24505000000000002,0.10200000000000001,0.12440000000000001,0.17345,0.24275000000000002,52.072857139999996,-0.437613,-0.32656652,-0.0047150473,0.1295622,-0.13419527,-0.32234782,1.2644628099173554,0.87472445084367,3,3,0.1246708906063504,-7.277701274294304,112.79884511256438,0.9349411,6.046585499795577E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.277701274294304]}"
315,0.3062,0.20190000000000002,0.07315,0.10715000000000001,0.13240000000000002,0.29395000000000004,48.39164960000005,-0.48155317,-0.3065847,0.18564081,0.20527455,-0.020411564,-0.46571928,1.3232323232323233,0.8869762977531743,3,3,0.11288247900404097,-7.276084306782889,112.79615016671202,1.925959,1.4122324278460595E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.276084306782889]}"
316,0.30795,0.2917,0.1174,0.13855,0.17905000000000001,0.21100000000000002,51.502047800000014,-0.3793953,-0.35595584,-0.16053312,0.027099142,-0.18681954,-0.20726648,0.3333333333333335,0.995870509606682,3,3,0.00412949039331784,-7.28902004687421,112.80046208007579,1.8694309,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.28902004687421]}"
317,0.30255,0.2695,0.07455,0.10250000000000001,0.1416,0.23975000000000002,48.159224240000015,-0.49388963,-0.44892472,-0.058419243,0.05777467,-0.11580306,-0.40102264,0.3553719008264462,0.79173644879886,3,3,0.20826313477160704,-7.287942068533266,112.79615016671202,1.4673698,4.164295330630625E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.287942068533266]}"
318,0.24715000000000004,0.2026,0.06565000000000001,0.0988,0.1097,0.2503,49.29400687999998,-0.42881918,-0.34439284,0.105321266,0.09905503,0.0063322945,-0.43397307,0.3055555555555556,0.8659342135397203,2,3,0.13406518418616153,-7.275545317612417,112.79992309090532,0.65847325,6.022741180664125E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.275545317612417]}"
319,0.25255000000000005,0.23705,0.09585,0.1118,0.12235,0.2193,48.43950188000002,-0.38630438,-0.35903683,-0.038895585,0.031658497,-0.07046731,-0.32467532,-1.1363636363636362,0.8077327485296386,2,3,0.19226664919624317,-7.275545317612417,112.79237724251871,0.92740995,6.022741180664125E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.275545317612417]}"
320,0.2394,0.2012,0.08565,0.1097,0.12605,0.222,51.01668896000001,-0.37152678,-0.29430684,0.04914934,0.086699955,-0.037711315,-0.33855894,0.5353535353535355,0.9395226681668293,3,3,0.0604773318331706,-7.28902004687421,112.79776713422343,0.46373534,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.28902004687421]}"
321,0.25370000000000004,0.21825,0.08460000000000001,0.11015,0.1298,0.22970000000000002,50.41511744000002,-0.3945307,-0.32917175,0.02556089,0.07511389,-0.049648326,-0.35177284,0.6727272727272728,0.9051931228081685,3,3,0.09480687719183128,-7.288481057703739,112.79776713422343,1.9260085,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.288481057703739]}"
322,0.19975,0.12755,0.0454,0.0771,0.06915,0.29575,48.11137196000004,-0.4430197,-0.24651845,0.39735413,0.22059272,0.19374369,-0.5864289,-0.016528925619834656,0.8311205433776975,2,3,0.16243249936462015,-7.278779252635247,112.79776713422343,2.7182076,0.006446957257682192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.278779252635247]}"
323,0.17285,0.11900000000000001,0.03145,0.059000000000000004,0.048600000000000004,0.21340000000000003,47.95072502000005,-0.49105024,-0.33707866,0.28399518,0.18451259,0.10498382,-0.5668135,0.2727272727272727,0.5728618603224042,2,3,0.4271363758748214,-7.287403079362795,112.79022128583684,0.46373534,1.7638027743373513E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.287403079362795]}"
324,0.2528,0.1995,0.04290000000000001,0.0761,0.0911,0.27480000000000004,48.69243535999999,-0.5372454,-0.44775036,0.15876028,0.11784214,0.041698255,-0.5662582,-0.49586776859504145,0.7725951913537886,2,3,0.22740344922748779,-7.287942068533266,112.79507218837108,0.6584823,1.359418723635617E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.287942068533266]}"
325,0.2043,0.12595,0.0459,0.081,0.07375000000000001,0.2906,44.65917176000005,-0.43217665,-0.21720222,0.39527068,0.23724452,0.17437866,-0.56404734,0.27272727272727293,0.74160293944713,3,3,0.25832229252307015,-7.278779252635247,112.80046208007579,0.6584757,7.476802979995895E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.278779252635247]}"
326,0.2611,0.2164,0.06390000000000001,0.09540000000000001,0.1058,0.2538,49.03423736000002,-0.46479663,-0.38806927,0.07954062,0.09361257,-0.0141775105,-0.45360824,-0.2954545454545454,0.678435034478778,2,3,0.3215649655212221,-7.289559036044682,112.79291623168919,1.043616,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79291623168919,-7.289559036044682]}"
327,0.19185000000000002,0.13165000000000002,0.04335,0.0761,0.06845000000000001,0.3226,44.79931058,-0.4319836,-0.2673887,0.42036325,0.18608965,0.25415492,-0.6182594,-1.1322314049586777,0.45659721978892726,2,3,0.5424600276281895,-7.279318241805719,112.79183825334825,1.3167784,9.427525828833144E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.279318241805719]}"
328,0.1945,0.1144,0.0269,0.06760000000000001,0.053200000000000004,0.34440000000000004,44.033674099999985,-0.48416635,-0.25714287,0.5013078,0.2593072,0.2781592,-0.67184466,0.09090909090909083,0.4838407206267641,2,3,0.5153232368581999,-7.284169144339964,112.79022128583684,2.71823,8.360425150359045E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.284169144339964]}"
329,0.22285,0.1647,0.0741,0.09940000000000002,0.09725,0.24405000000000002,47.54056262000006,-0.38308766,-0.24725483,0.19412844,0.15004516,0.04540587,-0.42116755,0.209090909090909,0.770454496012012,3,3,0.22943703011736633,-7.283630155169493,112.79938410173484,1.4022735,1.084738706217471E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.283630155169493]}"
330,0.30165,0.2712,0.08435000000000001,0.10890000000000001,0.14175,0.23170000000000002,47.465366180000046,-0.46949214,-0.4269929,-0.078544445,0.053155277,-0.13115215,-0.3605402,-0.7107438016528924,0.6740625291675438,2,3,0.32591352326633294,-7.287403079362795,112.79399421003014,1.9122806,2.394756612311688E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79399421003014,-7.287403079362795]}"
331,0.22465000000000002,0.1361,0.03735,0.07170000000000001,0.06860000000000001,0.3144,43.86619112000005,-0.5161127,-0.30991337,0.39578247,0.24546084,0.16649662,-0.6285936,-1.1322314049586777,0.35212947770670033,2,3,0.6412951659295897,-7.280935209317135,112.79183825334825,1.4673674,0.006575356363709968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.280935209317135]}"
332,0.2744,0.23795,0.1062,0.13225,0.16705,0.23860000000000003,47.77640600000001,-0.3495635,-0.28552133,0.0013639702,0.07114277,-0.06978557,-0.28677362,1.1625,0.5416473904085101,3,3,0.45835260959148993,-7.288481057703739,112.79022128583684,1.3167915,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.288481057703739]}"
333,0.24730000000000002,0.15655000000000002,0.0513,0.08595,0.09135,0.3096,44.83007276000001,-0.48417103,-0.29113403,0.3283278,0.22471215,0.111869276,-0.56541526,-0.7676767676767677,0.3859593839854396,2,3,0.6105620699947601,-7.282013187658078,112.7907602750073,1.4673678,0.003478546019800207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.282013187658078]}"
334,0.21865,0.14065,0.0252,0.0541,0.05965000000000001,0.3396,46.38527185999999,-0.60329974,-0.44441593,0.4142634,0.21708879,0.2166592,-0.72517145,-0.6528925619834709,0.5499657377582721,2,3,0.4428287820311378,-7.279857230976191,112.79345522085966,2.0764048,0.007205480210590169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.279857230976191]}"
335,0.3289,0.32205000000000006,0.1393,0.16235,0.17915,0.22145000000000004,49.813545920000024,-0.33903307,-0.32968622,-0.18509659,0.010523082,-0.1952394,-0.15398645,-0.6262626262626263,0.8214803188335993,2,3,0.17848264130813976,-7.283630155169493,112.79992309090532,0.46750748,3.703985826108438E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.283630155169493]}"
336,0.34665,0.33585,0.1383,0.16525,0.2036,0.2485,50.53474814000003,-0.3543661,-0.340451,-0.14948232,0.015824176,-0.16491641,-0.20120846,-0.125,0.950852057643469,2,3,0.04914794235653115,-7.286864090192323,112.80046208007579,1.0436109,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.80046208007579,-7.286864090192323]}"
337,0.25965000000000005,0.2151,0.08465,0.1096,0.12905,0.2214,49.82038196000002,-0.40636426,-0.32491532,0.01443299,0.09383886,-0.079513565,-0.33776435,0.5537190082644627,0.8703669601365753,2,3,0.12765900613824613,-7.277701274294304,112.79776713422343,1.4022561,0.0019740337251784095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79776713422343,-7.277701274294304]}"
338,0.1864,0.1277,0.024550000000000002,0.04975,0.0484,0.28715,47.27395706000004,-0.5786576,-0.43927866,0.38435578,0.18688315,0.21275473,-0.7046601,0.0,0.7236486905101881,3,3,0.2763386617333327,-7.27662329595336,112.79237724251871,1.4022527,1.2647756479394667E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.27662329595336]}"
339,0.2087,0.11985000000000001,0.0347,0.06870000000000001,0.06640000000000001,0.32235,44.01316598000005,-0.50468636,-0.27128083,0.4579376,0.27043068,0.21400999,-0.6486383,-1.0330578512396693,0.3427842704175273,2,3,0.6457898152103153,-7.282013187658078,112.79183825334825,1.0385444,0.011425914372157361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.282013187658078]}"
340,0.24465000000000003,0.21295000000000003,0.10555,0.13625,0.161,0.23420000000000002,49.39654747999998,-0.28458914,-0.2196449,0.047523204,0.06927448,-0.021823118,-0.26440814,0.19090909090909092,0.8683374707313886,2,3,0.1311596303800259,-7.27662329595336,112.79561117754155,1.4673661,5.028988885854546E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79561117754155,-7.27662329595336]}"
341,0.21015,0.1207,0.0391,0.07300000000000001,0.0685,0.32575,44.66258978000002,-0.48437223,-0.2462571,0.45928997,0.27036422,0.21571189,-0.6338558,-0.8636363636363638,0.3485983938815952,2,3,0.64456295558608,-7.282013187658078,112.79129926417777,1.3909631,0.006838650532324668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79129926417777,-7.282013187658078]}"
342,0.23165000000000002,0.18835000000000002,0.053750000000000006,0.0877,0.11695,0.23575000000000002,46.79201624000001,-0.45075935,-0.36460787,0.11176609,0.10309524,0.00877193,-0.45772144,-0.27272727272727293,0.5768607164131518,2,3,0.4231392835868481,-7.28902004687421,112.79183825334825,1.4673702,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.28902004687421]}"
343,0.32225000000000004,0.2974,0.168,0.18910000000000002,0.21680000000000002,0.2528,51.252532340000016,-0.26038918,-0.22261049,-0.08106143,0.040103283,-0.12077211,-0.14415026,0.4876033057851239,0.8828516213583922,2,3,0.11664569198294977,-7.277162285123833,112.7983061233939,0.6584745,5.02686658658136E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7983061233939,-7.277162285123833]}"
344,0.25375000000000003,0.1721,0.05495,0.08330000000000001,0.10175000000000001,0.25785,48.44633792000002,-0.5057113,-0.3476899,0.19944179,0.19173418,0.008014074,-0.51165175,0.25,0.5826561761260156,2,3,0.4173341229587255,-7.286864090192323,112.79022128583684,0.93495965,9.700915258855432E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.286864090192323]}"
345,0.17880000000000001,0.10615,0.02785,0.05450000000000001,0.04375,0.2913,47.304719240000054,-0.5327904,-0.32150638,0.46584475,0.25495702,0.23931079,-0.6847889,-0.3374999999999999,0.726718774689161,3,3,0.273281225310839,-7.27662329595336,112.79022128583684,2.0764022,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.27662329595336]}"
346,0.17775000000000002,0.10350000000000001,0.022400000000000003,0.056,0.038349999999999995,0.31920000000000004,43.71238022,-0.5208556,-0.29780564,0.510291,0.264,0.2846363,-0.70149255,0.024793388429752206,0.4590201281275033,3,3,0.5207922672188184,-7.281474198487606,112.79345522085966,1.0385442,0.02018760465367815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.281474198487606]}"
347,0.1764,0.1036,0.02415,0.05555,0.04905,0.28615,44.46092659999999,-0.52101743,-0.30191642,0.46837717,0.26,0.23727165,-0.674861,-0.950413223140496,0.37245162408881616,2,3,0.6100062689250282,-7.282552176828549,112.79237724251871,3.3016517,0.017542106986155465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.282552176828549]}"
348,0.31395,0.24335,0.101,0.12175,0.1634,0.24515000000000003,51.56015414000001,-0.4411292,-0.33305943,0.0036847491,0.12668222,-0.12305491,-0.33633143,0.3553719008264462,0.8805025916915016,2,3,0.1192413038588674,-7.277162285123833,112.79884511256438,0.92740995,2.561044496309825E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79884511256438,-7.277162285123833]}"
349,0.2255,0.15985,0.05445,0.0845,0.08000000000000002,0.27370000000000005,48.69585338000002,-0.45483872,-0.30836913,0.26259947,0.1703646,0.09655449,-0.5281965,0.9272727272727272,0.8187387555224985,3,3,0.18126106809722412,-7.28578611185138,112.79938410173484,1.8543341,1.7638027743373515E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79938410173484,-7.28578611185138]}"
350,0.21995,0.1579,0.0426,0.07575000000000001,0.07289999999999999,0.3266,45.98878153999999,-0.4876564,-0.35159427,0.348194,0.1642186,0.1951331,-0.62346214,-0.9090909090909092,0.49395989095455406,2,3,0.5044394580277349,-7.279318241805719,112.79237724251871,2.3640466,0.0016006510177111468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79237724251871,-7.279318241805719]}"
351,0.15575,0.0822,0.022699999999999998,0.0495,0.0325,0.31915000000000004,44.55663116000005,-0.5176614,-0.24829157,0.59038246,0.30909854,0.34407243,-0.7314526,0.0,0.4804573527745343,3,3,0.5190399634347796,-7.280396220146662,112.79022128583684,0.93494576,5.026837906861452E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.280396220146662]}"
352,0.22015,0.1275,0.015850000000000003,0.045450000000000004,0.04145,0.2793,45.61279934000004,-0.65775603,-0.47441456,0.37315634,0.26650366,0.11843027,-0.72009236,0.6931818181818183,0.5436921166139661,3,3,0.45630788338603384,-7.289559036044682,112.79183825334825,1.926013,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.289559036044682]}"
353,0.3751,0.32765,0.0641,0.1074,0.20875,0.26205,50.64070676000006,-0.55481863,-0.5062637,-0.111243,0.067520455,-0.17743075,-0.4185952,0.020202020202020332,0.8586885729918694,3,3,0.14080852811954517,-7.280935209317135,112.79992309090532,2.8191984,5.028988885854547E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.280935209317135]}"
354,0.1613,0.077,0.017,0.044500000000000005,0.0258,0.3558,42.20845142000002,-0.5675413,-0.2674897,0.64417744,0.35375577,0.37613615,-0.77766675,-0.0707070707070705,0.40476328163428654,3,3,0.5940473265011604,-7.280396220146662,112.7907602750073,2.324253,0.0011893918645530844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7907602750073,-7.280396220146662]}"
355,0.27325,0.1816,0.0359,0.07625,0.0814,0.35650000000000004,46.340837599999986,-0.56366235,-0.4085709,0.32503253,0.20149499,0.13219531,-0.64760256,0.669421487603306,0.6644781798339818,3,3,0.3341937727540041,-7.278240263464776,112.79345522085966,2.7078915,0.0013280474120143338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79345522085966,-7.278240263464776]}"
356,0.2117,0.131,0.029650000000000003,0.061450000000000005,0.05965,0.30195,46.08448610000005,-0.5500641,-0.36139256,0.3948493,0.23548293,0.1757033,-0.66180515,-0.7438016528925622,0.4739405362362122,2,3,0.5221842528398991,-7.284708133510437,112.79183825334825,0.4675086,0.0038752109238887242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.284708133510437]}"
357,0.3046,0.24305,0.06470000000000001,0.10465,0.1476,0.27735,48.49760822000002,-0.48857665,-0.3980443,0.06591084,0.1123893,-0.046825327,-0.45209423,-1.7520661157024793,0.7261521622254155,2,3,0.2581997753407983,-7.282013187658078,112.79615016671202,3.276136,0.01564806243378625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79615016671202,-7.282013187658078]}"
358,0.21545,0.14379999999999998,0.0347,0.0629,0.062450000000000006,0.29735,46.320329480000055,-0.548051,-0.39138848,0.34806755,0.19944328,0.15971139,-0.6507981,-0.4049586776859506,0.5779622453544269,2,3,0.4219629866157733,-7.286864090192323,112.79183825334825,1.0436109,7.476802979995894E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79183825334825,-7.286864090192323]}"
359,0.21905000000000002,0.20275,0.0878,0.11055000000000001,0.11660000000000001,0.1879,48.583058720000054,-0.3291869,-0.29428664,-0.038013566,0.038643908,-0.07654503,-0.25917238,0.5584415584415585,0.8637104250100864,3,3,0.13628821557118986,-7.275006328441945,112.7945331992006,0.0,1.3594187236356172E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.275006328441945]}"
360,0.17945,0.12365000000000001,0.043750000000000004,0.06845000000000001,0.07214999999999999,0.21015,48.73686961999999,-0.4477612,-0.28735033,0.2591372,0.18409766,0.07879877,-0.5086145,-0.10227272727272707,0.8712839781199881,2,3,0.12869662004949414,-7.275545317612417,112.79507218837108,1.0435902,1.9401830517710864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79507218837108,-7.275545317612417]}"
361,0.17335,0.1,0.02105,0.0482,0.033600000000000005,0.2816,48.186568400000056,-0.56488377,-0.34952766,0.475891,0.2683373,0.23793824,-0.7077016,-1.1931818181818183,0.6163033463966676,2,3,0.38368695268807357,-7.278240263464776,112.79022128583684,2.3817472,9.700915258855434E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79022128583684,-7.278240263464776]}"
362,0.26130000000000003,0.25305,0.11345,0.13045,0.14595000000000002,0.19715,52.39756904000001,-0.33401403,-0.3196871,-0.12416704,0.016039662,-0.13992801,-0.20360196,0.3015873015873014,0.9979789126234822,3,3,0.0020210873765177198,-7.290098025215153,112.79992309090532,0.658484,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.79992309090532,-7.290098025215153]}"
363,0.22405000000000003,0.15765,0.06835000000000001,0.09835,0.0943,0.28215,48.972713,-0.38988835,-0.23164062,0.28308323,0.1739586,0.11477677,-0.48304862,0.8264462809917354,0.7226259584697504,3,3,0.27339298810004053,-7.278240263464776,112.7945331992006,2.3817472,0.003981053430208919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.7945331992006,-7.278240263464776]}"
